ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
2871,2486-1137,Suzhou,,"to hide (conceal)",2486,2486,tø²⁴,1137,t ø ²⁴,
2872,2486-1139,Wenzhou,,"to hide (conceal)",2486,2486,ɕyo²³,1139,ɕ y o ²³,
2873,2486-1136,Changsha,,"to hide (conceal)",2486,2486,to⁴¹,1136,t o ⁴¹,
2874,2486-1136,Nanchang,,"to hide (conceal)",2486,2486,tɔ²¹³,1136,t ɔ ²¹³,
2875,2486-1140,Meixian,,"to hide (conceal)",2486,2486,kʰɔŋ⁴²,1140,kʰ ɔ ŋ ⁴²,
2876,2486-1141,Guangzhou,,"to hide (conceal)",2486,2486,nei²¹mai²¹,1141,n e i ²¹ m a i ²¹,
2877,2486-1142,Yangjiang,,"to hide (conceal)",2486,2486,nei²⁴,1142,n e i ²⁴,
2878,2486-1143,Yangjiang,,"to hide (conceal)",2486,2486,pʊk⁴⁵⁴,1143,p ʊ k ⁴⁵⁴,
2879,2486-1140,Xiamen,,"to hide (conceal)",2486,2486,kʰῃ¹¹,1140,kʰ ŋ̍ ¹¹,
2880,2486-1144,Xiamen,,"to hide (conceal)",2486,2486,biʔ³²,1144,b i ʔ ³²,
2881,2486-1145,Chaozhou,,"to hide (conceal)",2486,2486,tiəm²¹³,1145,t i ə m ²¹³,
2882,2486-1144,Chaozhou,,"to hide (conceal)",2486,2486,biʔ²¹,1144,b i ʔ ²¹,
2883,2486-1146,Fuzhou,,"to hide (conceal)",2486,2486,kʰouʔ²³,1146,kʰ o u ʔ ²³,
2884,2486-1147,Fuzhou,,"to hide (conceal)",2486,2486,miŋ⁴⁴,1147,m i ŋ ⁴⁴,
2885,1448-1063,Beijing,,"to hold",1448,1448,na³⁵,1063,n a ³⁵,
2886,1448-1063,Jinan,,"to hold",1448,1448,na⁴²,1063,n a ⁴²,
2887,1448-1063,Shenyang,,"to hold",1448,1448,na³⁵,1063,n a ³⁵,
2888,1448-1063,Xian,,"to hold",1448,1448,nɑ²⁴,1063,n ɑ ²⁴,
2889,1448-1063,Chengdu,,"to hold",1448,1448,na³¹,1063,n a ³¹,
2890,1448-1063,Kunming,,"to hold",1448,1448,na³¹,1063,n a ³¹,
2891,1448-1063,Hefei,,"to hold",1448,1448,na⁵⁵,1063,n a ⁵⁵,
2892,1448-1063,Yangzhou,,"to hold",1448,1448,lɑ³⁴,1063,l ɑ ³⁴,
2893,1448-1063,Suzhou,,"to hold",1448,1448,no²⁴,1063,n o ²⁴,
2894,1448-1065,Wenzhou,,"to hold",1448,1448,to⁴⁵,1065,t o ⁴⁵,
2895,1448-1066,Wenzhou,,"to hold",1448,1448,tso⁴⁵,1066,ts o ⁴⁵,
2896,1448-1067,Wenzhou,,"to hold",1448,1448,tɕyo²³,1067,tɕ y o ²³,
2897,1448-1063,Changsha,,"to hold",1448,1448,la³³,1063,l a ³³,
2898,1448-1068,Nanchang,,"to hold",1448,1448,lak⁵,1068,l a k ⁵,
2899,1448-1063,Meixian,,"to hold",1448,1448,na⁴⁴,1063,n a ⁴⁴,
2900,1448-1069,Guangzhou,,"to hold",1448,1448,lɔ³⁵,1069,l ɔ ³⁵,
2901,1448-1070,Guangzhou,,"to hold",1448,1448,nɪŋ⁵³,1070,n ɪ ŋ ⁵³,
2902,1448-1070,Yangjiang,,"to hold",1448,1448,nɪŋ²⁴,1070,n ɪ ŋ ²⁴,
2903,1448-1071,Xiamen,,"to hold",1448,1448,tʰeʔ⁵,1071,tʰ e ʔ ⁵,
2904,1448-1072,Chaozhou,,"to hold",1448,1448,kʰieʔ⁴,1072,kʰ i e ʔ ⁴,
2905,1448-1073,Fuzhou,,"to hold",1448,1448,nieŋ⁴⁴,1073,n i e ŋ ⁴⁴,
2906,1417-1151,Beijing,,"to kill",1417,1417,ʂa⁵⁵,1151,ʂ a ⁵⁵,
2907,1417-1151,Jinan,,"to kill",1417,1417,ʂa²¹³,1151,ʂ a ²¹³,
2908,1417-1151,Shenyang,,"to kill",1417,1417,sa³³,1151,s a ³³,
2909,1417-1151,Xian,,"to kill",1417,1417,sɑ²¹,1151,s ɑ ²¹,
2910,1417-1151,Chengdu,,"to kill",1417,1417,sa³¹,1151,s a ³¹,
2911,1417-1151,Kunming,,"to kill",1417,1417,ʂa³¹,1151,ʂ a ³¹,
2912,1417-1151,Hefei,,"to kill",1417,1417,ʂɐʔ⁴,1151,ʂ ɐ ʔ ⁴,
2913,1417-1151,Yangzhou,,"to kill",1417,1417,sæʔ⁴,1151,s æ ʔ ⁴,
2914,1417-1151,Suzhou,,"to kill",1417,1417,saʔ⁴,1151,s a ʔ ⁴,
2915,1417-1151,Wenzhou,,"to kill",1417,1417,sa²³,1151,s a ²³,
2916,1417-1151,Changsha,,"to kill",1417,1417,sa²⁴,1151,s a ²⁴,
2917,1417-1151,Nanchang,,"to kill",1417,1417,sat⁵,1151,s a t ⁵,
2918,1417-1151,Meixian,,"to kill",1417,1417,sat²¹,1151,s a t ²¹,
2919,1417-1151,Guangzhou,,"to kill",1417,1417,ʃat³³,1151,ʃ a t ³³,
2920,1417-1151,Yangjiang,,"to kill",1417,1417,ʃat²¹,1151,ʃ a t ²¹,
2921,1417-1152,Xiamen,,"to kill",1417,1417,tʰai²⁴,1152,tʰ a i ²⁴,
2922,1417-1152,Chaozhou,,"to kill",1417,1417,tʰai⁵⁵,1152,tʰ a i ⁵⁵,
2923,1417-1152,Fuzhou,,"to kill",1417,1417,tʰai⁵²,1152,tʰ a i ⁵²,
2924,274-624,Suzhou,,"to knead",274,274,ȵiaʔ²³,624,nʲ i a ʔ ²³,
2925,274-624,Beijing,,"to knead",274,274,nie⁵⁵,624,n i e ⁵⁵,
2926,274-624,Jinan,,"to knead",274,274,ȵie²¹³,624,nʲ i e ²¹³,
2927,274-624,Xian,,"to knead",274,274,ȵie⁴⁴,624,nʲ i e ⁴⁴,
2928,274-624,Chengdu,,"to knead",274,274,ȵie⁴⁴,624,nʲ i e ⁴⁴,
2929,274-624,Kunming,,"to knead",274,274,nie³¹,624,n i e ³¹,
2930,274-624,Hefei,,"to knead",274,274,niɐʔ⁴,624,n i ɐ ʔ ⁴,
2931,274-624,Yangzhou,,"to knead",274,274,liəʔ⁴,624,l i ə ʔ ⁴,
2932,274-624,Wenzhou,,"to knead",274,274,ȵia¹²,624,nʲ i a ¹²,
2933,274-624,Changsha,,"to knead",274,274,ȵie²⁴,624,nʲ i e ²⁴,
2934,274-624,Nanchang,,"to knead",274,274,ȵiɛt⁵,624,nʲ i ɛ t ⁵,
2935,274-624,Meixian,,"to knead",274,274,ȵiap²¹,624,nʲ i a p ²¹,
2936,274-624,Guangzhou,,"to knead",274,274,nɪk⁵,624,n ɪ k ⁵,
2937,274-1074,Yangjiang,,"to knead",274,274,niɛn²¹,1074,n i ɛ n ²¹,
2938,274-624,Xiamen,,"to knead",274,274,nĩʔ⁵,624,n ĩ ∼ ʔ ⁵,
2939,274-1076,Chaozhou,,"to knead",274,274,liem²¹³,1076,l i e m ²¹³,
2940,274-624,Fuzhou,,"to knead",274,274,nieʔ²³,624,n i e ʔ ²³,
2941,274-624,Shenyang,,"to knead",274,274,ȵie³³,624,nʲ i e ³³,
2942,1410-653,Hefei,,"to know",1410,1410,ɕiɔ²⁴təʔ⁴,653,ɕ i ɔ ²⁴ t ə ʔ ⁴,
2943,1410-38,Beijing,,"to know",1410,1410,tʂๅ⁵⁵tau⁰,38,ʈʂ ɿ ⁵⁵ t a u ⁰,
2944,1410-38,Jinan,,"to know",1410,1410,tsʅ²¹³tɔ²¹,38,ts ʅ ²¹³ t ɔ ²¹,
2945,1410-38,Shenyang,,"to know",1410,1410,tsๅ³³tau⁰,38,ts ɿ ³³ t a u ⁰,
2946,1410-38,Xian,,"to know",1410,1410,tʂʅ²¹tɑu⁰,38,ʈʂ ʅ ²¹ t ɑ u ⁰,
2947,1410-653,Chengdu,,"to know",1410,1410,ɕiau⁵³te³¹,653,ɕ i a u ⁵³ t e ³¹,
2948,1410-653,Kunming,,"to know",1410,1410,ɕiau⁵³tə³¹,653,ɕ i a u ⁵³ t ə ³¹,
2949,1410-653,Yangzhou,,"to know",1410,1410,ɕiɔ⁴²təʔ⁴,653,ɕ i ɔ ⁴² t ə ʔ ⁴,
2950,1410-653,Suzhou,,"to know",1410,1410,ɕiæ⁴¹tɤʔ⁴,653,ɕ i æ ⁴¹ t ɤ ʔ ⁴,
2951,1410-653,Wenzhou,,"to know",1410,1410,ɕia⁴⁵ti⁰,653,ɕ i a ⁴⁵ t i ⁰,
2952,1410-653,Changsha,,"to know",1410,1410,ɕiau⁴¹tə²⁴,653,ɕ i a u ⁴¹ t ə ²⁴,
2953,1410-653,Nanchang,,"to know",1410,1410,ɕiɛu²¹³tɛt⁵,653,ɕ i ɛ u ²¹³ t ɛ t ⁵,
2954,1410-40,Meixian,,"to know",1410,1410,ti⁴⁴tɛt²¹,40,t i ⁴⁴ t ɛ t ²¹,
2955,1410-37,Guangzhou,,"to know",1410,1410,tʃi⁵³,37,tʃ i ⁵³,
2956,1410-652,Guangzhou,,"to know",1410,1410,hiu³⁵,652,h i u ³⁵,
2957,1410-40,Yangjiang,,"to know",1410,1410,tʃi³³tɐk²⁴,40,tʃ i ³³ t ɐ k ²⁴,
2958,1410-39,Xiamen,,"to know",1410,1410,tsai⁵⁵₃₃ĩã⁵¹,39,ts a i ⁵⁵ ĩ ã ∼ ⁵¹,
2959,1410-37,Xiamen,,"to know",1410,1410,tsai⁵⁵,37,ts a i ⁵⁵,
2960,1410-37,Chaozhou,,"to know",1410,1410,tsai³³,37,ts a i ³³,
2961,1410-41,Fuzhou,,"to know",1410,1410,pai³¹luɔŋ⁵²,41,p a i ³¹ l u ɔ ŋ ⁵²,
2962,1410-42,Fuzhou,,"to know",1410,1410,ɛʔ⁴₃₁βaiʔ²³,42,ɛ ʔ ⁴ β a i ʔ ²³,
2963,1355-483,Hefei,,"to laugh",1355,1355,ɕiɔ⁵³,483,ɕ i ɔ ⁵³,
2964,1355-483,Beijing,,"to laugh",1355,1355,ɕiau⁵¹,483,ɕ i a u ⁵¹,
2965,1355-483,Jinan,,"to laugh",1355,1355,ɕiɔ²¹,483,ɕ i ɔ ²¹,
2966,1355-483,Shenyang,,"to laugh",1355,1355,ɕiau⁴¹,483,ɕ i a u ⁴¹,
2967,1355-483,Chengdu,,"to laugh",1355,1355,ɕiau¹³,483,ɕ i a u ¹³,
2968,1355-483,Kunming,,"to laugh",1355,1355,ɕiau¹³,483,ɕ i a u ¹³,
2969,1355-483,Yangzhou,,"to laugh",1355,1355,ɕiɔ⁵⁵,483,ɕ i ɔ ⁵⁵,
2970,1355-483,Suzhou,,"to laugh",1355,1355,siæ⁵¹³,483,s i æ ⁵¹³,
2971,1355-483,Wenzhou,,"to laugh",1355,1355,ɕiɛ⁴²,483,ɕ i ɛ ⁴²,
2972,1355-483,Changsha,,"to laugh",1355,1355,ɕiau⁵⁵,483,ɕ i a u ⁵⁵,
2973,1355-483,Nanchang,,"to laugh",1355,1355,ɕiɛu⁵⁵,483,ɕ i ɛ u ⁵⁵,
2974,1355-483,Meixian,,"to laugh",1355,1355,siau⁴²,483,s i a u ⁴²,
2975,1355-483,Guangzhou,,"to laugh",1355,1355,ʃiu³³,483,ʃ i u ³³,
2976,1355-483,Yangjiang,,"to laugh",1355,1355,ɬiu²⁴,483,ɬ i u ²⁴,
2977,1355-483,Xiamen,,"to laugh",1355,1355,tsʰio¹¹,483,tsʰ i o ¹¹,
2978,1355-483,Chaozhou,,"to laugh",1355,1355,tsʰie²¹³,483,tsʰ i e ²¹³,
2979,1355-483,Fuzhou,,"to laugh",1355,1355,tsʰiu²¹³,483,tsʰ i u ²¹³,
2980,1355-483,Xian,,"to laugh",1355,1355,ɕiɑu⁴⁵,483,ɕ i ɑ u ⁴⁵,
2981,504-671,Shenyang,,"to learn",504,504,ɕiau³⁵,671,ɕ i a u ³⁵,
2982,504-671,Beijing,,"to learn",504,504,ɕye³⁵,671,ɕ y e ³⁵,
2983,504-671,Jinan,,"to learn",504,504,ɕye⁴²,671,ɕ y e ⁴²,
2984,504-671,Xian,,"to learn",504,504,ɕyo²⁴,671,ɕ y o ²⁴,
2985,504-671,Chengdu,,"to learn",504,504,ɕyo³¹,671,ɕ y o ³¹,
2986,504-671,Kunming,,"to learn",504,504,ɕio³¹,671,ɕ i o ³¹,
2987,504-671,Hefei,,"to learn",504,504,ɕyɐʔ⁴,671,ɕ y ɐ ʔ ⁴,
2988,504-671,Yangzhou,,"to learn",504,504,ɕiɑʔ⁴,671,ɕ i ɑ ʔ ⁴,
2989,504-671,Suzhou,,"to learn",504,504,ɦoʔ²³,671,ɦ o ʔ ²³,
2990,504-671,Wenzhou,,"to learn",504,504,ɦo¹²,671,ɦ o ¹²,
2991,504-671,Changsha,,"to learn",504,504,ɕio²⁴,671,ɕ i o ²⁴,
2992,504-671,Nanchang,,"to learn",504,504,hɔk⁵,671,h ɔ k ⁵,
2993,504-671,Meixian,,"to learn",504,504,hɔk⁴,671,h ɔ k ⁴,
2994,504-671,Yangjiang,,"to learn",504,504,hɔk⁴⁵⁴,671,h ɔ k ⁴⁵⁴,
2995,504-671,Xiamen,,"to learn",504,504,oʔ⁵,671,o ʔ ⁵,
2996,504-671,Chaozhou,,"to learn",504,504,oʔ⁴,671,o ʔ ⁴,
2997,504-671,Fuzhou,,"to learn",504,504,ɔʔ⁴,671,ɔ ʔ ⁴,
2998,504-671,Guangzhou,,"to learn",504,504,hɔk²²,671,h ɔ k ²²,
2999,319-1058,Beijing,,"to lick",319,319,tʰian²¹⁴,1058,tʰ i a n ²¹⁴,
3000,319-1058,Jinan,,"to lick",319,319,tʰiæ̃⁵⁵,1058,tʰ i æ̃ ∼ ⁵⁵,
3001,319-1058,Shenyang,,"to lick",319,319,tʰian²¹³,1058,tʰ i a n ²¹³,
3002,319-1058,Xian,,"to lick",319,319,tʰiæ̃⁵³,1058,tʰ i æ̃ ∼ ⁵³,
3003,319-1058,Chengdu,,"to lick",319,319,tʰian⁵³,1058,tʰ i a n ⁵³,
3004,319-1058,Kunming,,"to lick",319,319,tʰiɛ⁵³,1058,tʰ i ɛ ⁵³,
3005,319-1058,Hefei,,"to lick",319,319,tʰiĩ²⁴,1058,tʰ i ĩ ∼ ²⁴,
3006,319-1058,Yangzhou,,"to lick",319,319,tʰiĩ⁴²,1058,tʰ i ĩ ∼ ⁴²,
3007,319-1058,Suzhou,,"to lick",319,319,tʰiɪ⁴¹,1058,tʰ i ɪ ⁴¹,
3008,319-1058,Wenzhou,,"to lick",319,319,tʰi⁴⁵,1058,tʰ i ⁴⁵,
3009,319-1058,Changsha,,"to lick",319,319,tʰiẽ⁴¹,1058,tʰ i ẽ ∼ ⁴¹,
3010,319-1058,Nanchang,,"to lick",319,319,tʰiɛn²¹³,1058,tʰ i ɛ n ²¹³,
3011,319-1059,Meixian,,"to lick",319,319,sɛ⁴⁴,1059,s ɛ ⁴⁴,
3012,319-1058,Guangzhou,,"to lick",319,319,tʰim³⁵,1058,tʰ i m ³⁵,
3013,319-1060,Guangzhou,,"to lick",319,319,lai³⁵,1060,l a i ³⁵,
3014,319-1059,Yangjiang,,"to lick",319,319,ʃai²¹,1059,ʃ a i ²¹,
3015,319-1061,Xiamen,,"to lick",319,319,tsĩ³³,1061,ts ĩ ∼ ³³,
3016,319-1061,Chaozhou,,"to lick",319,319,tsi³⁵,1061,ts i ³⁵,
3017,319-1062,Fuzhou,,"to lick",319,319,neu⁴⁴,1062,n e u ⁴⁴,
3018,319-1059,Fuzhou,,"to lick",319,319,liaʔ²³,1059,l i a ʔ ²³,
3019,215-1125,Beijing,,"to lie down",215,215,tʰaŋ²¹⁴,1125,tʰ a ŋ ²¹⁴,
3020,215-1125,Jinan,,"to lie down",215,215,tʰaŋ⁵⁵,1125,tʰ a ŋ ⁵⁵,
3021,215-1125,Shenyang,,"to lie down",215,215,tʰaŋ²¹³,1125,tʰ a ŋ ²¹³,
3022,215-1125,Xian,,"to lie down",215,215,tʰɑŋ⁵³,1125,tʰ ɑ ŋ ⁵³,
3023,215-1125,Chengdu,,"to lie down",215,215,tʰaŋ⁵³,1125,tʰ a ŋ ⁵³,
3024,215-1125,Kunming,,"to lie down",215,215,tʰã⁵³,1125,tʰ ã ∼ ⁵³,
3025,215-1125,Hefei,,"to lie down",215,215,tʰɑ̃²⁴,1125,tʰ ɑ̃ ∼ ²⁴,
3026,215-1125,Yangzhou,,"to lie down",215,215,tʰɑŋ⁴²,1125,tʰ ɑ ŋ ⁴²,
3027,215-1126,Suzhou,,"to lie down",215,215,kʰuən⁵¹³,1126,kʰ u ə n ⁵¹³,
3028,215-1127,Suzhou,,"to lie down",215,215,gɛ³¹,1127,g ɛ ³¹,
3029,215-1128,Wenzhou,,"to lie down",215,215,fa⁴⁴,1128,f a ⁴⁴,
3030,215-1125,Changsha,,"to lie down",215,215,tʰan⁴¹,1125,tʰ a n ⁴¹,
3031,215-1125,Nanchang,,"to lie down",215,215,tʰɔŋ²¹³,1125,tʰ ɔ ŋ ²¹³,
3032,215-1129,Meixian,,"to lie down",215,215,min¹²,1129,m i n ¹²,
3033,215-1130,Guangzhou,,"to lie down",215,215,fɐn³³,1130,f ɐ n ³³,
3034,215-1131,Yangjiang,,"to lie down",215,215,ʃui⁴⁵⁴,1131,ʃ u i ⁴⁵⁴,
3035,215-1132,Xiamen,,"to lie down",215,215,to⁵¹,1132,t o ⁵¹,
3036,215-1132,Chaozhou,,"to lie down",215,215,to⁵³,1132,t o ⁵³,
3037,215-1133,Chaozhou,,"to lie down",215,215,kũã²¹³,1133,k ũ ã ∼ ²¹³,
3038,215-1132,Fuzhou,,"to lie down",215,215,tɔ³¹,1132,t ɔ ³¹,
3039,2393-380,Changsha,,"to make a journey",2393,2393,tʰan⁵⁵,380,tʰ a n ⁵⁵,
3040,2393-380,Guangzhou,,"to make a journey",2393,2393,tʰɔŋ³³,380,tʰ ɔ ŋ ³³,
3041,2393-381,Yangjiang,,"to make a journey",2393,2393,kwak²¹,381,k w a k ²¹,
3042,2393-382,Yangjiang,,"to make a journey",2393,2393,ha²¹,382,h a ²¹,
3043,2393-383,Xiamen,,"to make a journey",2393,2393,tsua³³,383,ts u a ³³,
3044,2393-384,Xiamen,,"to make a journey",2393,2393,pai⁵¹,384,p a i ⁵¹,
3045,2393-385,Chaozhou,,"to make a journey",2393,2393,tsua³³,385,ts u a ³³,
3046,2393-386,Fuzhou,,"to make a journey",2393,2393,tʰau⁵²,386,tʰ a u ⁵²,
3047,2393-380,Chengdu,,"to make a journey",2393,2393,tʰaŋ¹³,380,tʰ a ŋ ¹³,
3048,2393-380,Kunming,,"to make a journey",2393,2393,tʰã¹³,380,tʰ ã ∼ ¹³,
3049,2393-380,Hefei,,"to make a journey",2393,2393,tʰɑ̃⁵³,380,tʰ ɑ̃ ∼ ⁵³,
3050,2393-380,Yangzhou,,"to make a journey",2393,2393,tʰɑŋ⁵⁵,380,tʰ ɑ ŋ ⁵⁵,
3051,2393-488,Wenzhou,,"to make a journey",2393,2393,da¹¹,488,d a ¹¹,
3052,2393-380,Nanchang,,"to make a journey",2393,2393,tʰɔŋ²¹³,380,tʰ ɔ ŋ ²¹³,
3053,2393-384,Meixian,,"to make a journey",2393,2393,pai³¹,384,p a i ³¹,
3054,2393-380,Suzhou,,"to make a journey",2393,2393,tʰɒŋ⁵¹³,380,tʰ ɒ ŋ ⁵¹³,
3055,2393-366,Beijing,,"to make a journey",2393,2393,xuei³⁵,366,x u e i ³⁵,
3056,2393-380,Jinan,,"to make a journey",2393,2393,tʰaŋ²¹,380,tʰ a ŋ ²¹,
3057,2393-380,Shenyang,,"to make a journey",2393,2393,tʰaŋ⁴¹,380,tʰ a ŋ ⁴¹,
3058,2393-368,Xian,,"to make a journey",2393,2393,piæ̃⁴⁵,368,p i æ̃ ∼ ⁴⁵,
3059,2164-1215,Beijing,,"to marry (a man marries a woman)",2164,2164,tɕʰy²¹⁴₂₁ɕi³⁵fur⁰,1215,tɕʰ y ²¹⁴ ɕ i ³⁵ f u r ⁰,
3060,2164-1220,Jinan,,"to marry (a man marries a woman)",2164,2164,tɕʰy⁵⁵ɕi²¹fur⁰,1220,tɕʰ y ⁵⁵ ɕ i ²¹ f u r ⁰,
3061,2164-1216,Jinan,,"to marry (a man marries a woman)",2164,2164,tɕʰy⁵⁵tɕʰiẽ²¹³,1216,tɕʰ y ⁵⁵ tɕʰ i ẽ ∼ ²¹³,
3062,2164-1215,Shenyang,,"to marry (a man marries a woman)",2164,2164,tɕʰy²¹³₂₁ɕi³⁵fur⁰,1215,tɕʰ y ²¹³ ɕ i ³⁵ f u r ⁰,
3063,2164-1215,Xian,,"to marry (a man marries a woman)",2164,2164,tɕʰy⁵³ɕi²¹fur⁰,1215,tɕʰ y ⁵³ ɕ i ²¹ f u r ⁰,
3064,2164-1221,Chengdu,,"to marry (a man marries a woman)",2164,2164,tɕie³¹pʰo³¹ȵiaŋ³¹₄₄,1221,tɕ i e ³¹ pʰ o ³¹ nʲ i a ŋ ³¹,
3065,2164-1222,Kunming,,"to marry (a man marries a woman)",2164,2164,tʰau⁵³ɕi¹³fu¹³,1222,tʰ a u ⁵³ ɕ i ¹³ f u ¹³,
3066,2164-1216,Hefei,,"to marry (a man marries a woman)",2164,2164,tɕʰy²⁴tɕʰin²¹²,1216,tɕʰ y ²⁴ tɕʰ i n ²¹²,
3067,2164-1226,Hefei,,"to marry (a man marries a woman)",2164,2164,ʂɯ²¹²tɕʰin²¹²,1226,ʂ ɯ ²¹² tɕʰ i n ²¹²,
3068,2164-1216,Yangzhou,,"to marry (a man marries a woman)",2164,2164,tɕʰy⁴²tɕʰiŋ³¹,1216,tɕʰ y ⁴² tɕʰ i ŋ ³¹,
3069,2164-1216,Suzhou,,"to marry (a man marries a woman)",2164,2164,tsʰi⁴¹tsʰin⁴⁴₃₅,1216,tsʰ i ⁴¹ tsʰ i n ⁴⁴,
3070,2164-1224,Suzhou,,"to marry (a man marries a woman)",2164,2164,tʰæ⁴¹kɒ⁴⁴siæ⁴¹₂₁,1224,tʰ æ ⁴¹ k ɒ ⁴⁴ s i æ ⁴¹,
3071,2164-1227,Wenzhou,,"to marry (a man marries a woman)",2164,2164,tsʰau⁴⁵tsʰaŋ⁴⁴,1227,tsʰ a u ⁴⁵ tsʰ a ŋ ⁴⁴,
3072,2164-1223,Changsha,,"to marry (a man marries a woman)",2164,2164,tʰau⁴¹tɕʰin³³,1223,tʰ a u ⁴¹ tɕʰ i n ³³,
3073,2164-1226,Changsha,,"to marry (a man marries a woman)",2164,2164,səu³³tɕʰin³³,1226,s ə u ³³ tɕʰ i n ³³,
3074,2164-1216,Nanchang,,"to marry (a man marries a woman)",2164,2164,tɕʰy²¹³tɕʰin⁴²,1216,tɕʰ y ²¹³ tɕʰ i n ⁴²,
3075,2164-1225,Nanchang,,"to marry (a man marries a woman)",2164,2164,tʰau²¹³lau²¹³pʰɔ²⁴,1225,tʰ a u ²¹³ l a u ²¹³ pʰ ɔ ²⁴,
3076,2164-1225,Meixian,,"to marry (a man marries a woman)",2164,2164,tʰau³¹lau³¹pʰɔ¹²,1225,tʰ a u ³¹ l a u ³¹ pʰ ɔ ¹²,
3077,2164-1217,Guangzhou,,"to marry (a man marries a woman)",2164,2164,tʃʰøy³⁵lou²³pʰɔ²¹,1217,tʃʰ ø y ³⁵ l o u ²³ pʰ ɔ ²¹,
3078,2164-1228,Yangjiang,,"to marry (a man marries a woman)",2164,2164,lɔ²¹lɔu²¹pʰɔ⁴⁴³,1228,l ɔ ²¹ l ɔ u ²¹ pʰ ɔ ⁴⁴³,
3079,2164-1218,Xiamen,,"to marry (a man marries a woman)",2164,2164,tsʰua³³₁₁bɔ⁵¹,1218,tsʰ u a ³³ b ɔ ⁵¹,
3080,2164-1219,Xiamen,,"to marry (a man marries a woman)",2164,2164,tsʰua³³₁₁laŋ²⁴,1219,tsʰ u a ³³ l a ŋ ²⁴,
3081,2164-1218,Chaozhou,,"to marry (a man marries a woman)",2164,2164,tsʰua¹¹₁₂bou⁵³,1218,tsʰ u a ¹¹ b o u ⁵³,
3082,2164-1223,Fuzhou,,"to marry (a man marries a woman)",2164,2164,tʰɔ³¹ziŋ⁴⁴,1223,tʰ ɔ ³¹ z i ŋ ⁴⁴,
3083,1413-1229,Beijing,,"to play",1413,1413,uanr³⁵,1229,u a n r ³⁵,
3084,1413-1229,Jinan,,"to play",1413,1413,uæ̃r⁴²,1229,u æ̃ ∼ r ⁴²,
3085,1413-1230,Xian,,"to play",1413,1413,fɑ⁵³,1230,f ɑ ⁵³,
3086,1413-1230,Chengdu,,"to play",1413,1413,sua⁵³,1230,s u a ⁵³,
3087,1413-1230,Kunming,,"to play",1413,1413,ʂua⁵³,1230,ʂ u a ⁵³,
3088,1413-1229,Hefei,,"to play",1413,1413,uæ̃⁵⁵,1229,u æ̃ ∼ ⁵⁵,
3089,1413-1229,Yangzhou,,"to play",1413,1413,uɛ̃³⁴,1229,u ɛ̃ ∼ ³⁴,
3090,1413-1231,Suzhou,,"to play",1413,1413,bɤʔ²³siaŋ⁴⁴₂₁,1231,b ɤ ʔ ²³ s i a ŋ ⁴⁴,
3091,1413-1232,Wenzhou,,"to play",1413,1413,sๅ⁴⁴,1232,s ɿ ⁴⁴,
3092,1413-1229,Nanchang,,"to play",1413,1413,uan⁵⁵,1229,u a n ⁵⁵,
3093,1413-1233,Nanchang,,"to play",1413,1413,ȵiɛt⁵,1233,nʲ i ɛ t ⁵,
3094,1413-1234,Meixian,,"to play",1413,1413,kau³¹,1234,k a u ³¹,
3095,1413-1235,Meixian,,"to play",1413,1413,liau³¹,1235,l i a u ³¹,
3096,1413-1229,Guangzhou,,"to play",1413,1413,wan²³,1229,w a n ²³,
3097,1413-4,Guangzhou,,"to play",1413,1413,fan³⁵,4,f a n ³⁵,
3098,1413-5,Yangjiang,,"to play",1413,1413,nɪk²⁴,5,n ɪ k ²⁴,
3099,1413-6,Xiamen,,"to play",1413,1413,tsʰit³²₅tʰo²⁴,6,tsʰ i t ³² tʰ o ²⁴,
3100,1413-7,Chaozhou,,"to play",1413,1413,tʰik²¹₄tʰo⁵⁵,7,tʰ i k ²¹ tʰ o ⁵⁵,
3101,1413-8,Fuzhou,,"to play",1413,1413,kʰa⁴⁴liu⁵²,8,kʰ a ⁴⁴ l i u ⁵²,
3102,1413-1229,Shenyang,,"to play",1413,1413,uanr³⁵,1229,u a n r ³⁵,
3103,1413-1229,Changsha,,"to play",1413,1413,uan¹³,1229,u a n ¹³,
3104,1455-1097,Beijing,,"to pull",1455,1455,tʰuo⁵⁵,1097,tʰ u o ⁵⁵,
3105,1455-1098,Beijing,,"to pull",1455,1455,tʂuai⁵¹,1098,ʈʂ u a i ⁵¹,
3106,1455-1097,Jinan,,"to pull",1455,1455,tʰuə²¹³,1097,tʰ u ə ²¹³,
3107,1455-1097,Shenyang,,"to pull",1455,1455,tʰuə³³,1097,tʰ u ə ³³,
3108,1455-1097,Xian,,"to pull",1455,1455,tʰuo²¹,1097,tʰ u o ²¹,
3109,1455-1097,Chengdu,,"to pull",1455,1455,tʰo⁴⁴,1097,tʰ o ⁴⁴,
3110,1455-1097,Kunming,,"to pull",1455,1455,tʰuo⁴⁴,1097,tʰ u o ⁴⁴,
3111,1455-1097,Hefei,,"to pull",1455,1455,tʰʊ²¹²,1097,tʰ ʊ ²¹²,
3112,1455-1097,Yangzhou,,"to pull",1455,1455,tʰo³¹,1097,tʰ o ³¹,
3113,1455-1097,Suzhou,,"to pull",1455,1455,tʰəu⁴⁴,1097,tʰ ə u ⁴⁴,
