ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
2185,1833-751,Beijing,,"supper",1833,1833,wan²¹⁴fan⁵¹,751,w a n ²¹⁴ f a n ⁵¹,
2186,1833-751,Kunming,,"supper",1833,1833,wᴀ̃⁵³fᴀ̃²¹²,751,w ã ∼ ⁵³ f ã ∼ ²¹²,
2187,1833-750,Shanghai,,"supper",1833,1833,ɦja¹³ve¹³,750,ɦ j a ¹³ v e ¹³,
2188,717-188,Meixian,,"sweet",717,717,tʰjam¹¹,188,tʰ j a m ¹¹,
2189,717-188,Changsha,,"sweet",717,717,tjẽ¹³,188,t j ẽ ∼ ¹³,
2190,717-188,Guiyang,,"sweet",717,717,tʰjan²¹,188,tʰ j a n ²¹,
2191,717-188,Xiamen,,"sweet",717,717,tĩ⁵⁵,188,t ĩ ∼ ⁵⁵,
2192,717-188,Hefei,,"sweet",717,717,tʰjɪ̃⁵⁵,188,tʰ j ɪ̃ ∼ ⁵⁵,
2193,717-188,Jinan,,"sweet",717,717,tʰjã⁴²,188,tʰ j ã ∼ ⁴²,
2194,717-188,Hangzhou,,"sweet",717,717,djᴇ̃²¹³,188,d j ɛ̃ ∼ ²¹³,
2195,717-188,Guangzhou,,"sweet",717,717,tʰim²¹,188,tʰ i m ²¹,
2196,717-188,Nanchang,,"sweet",717,717,tʰjɛn²⁴,188,tʰ j ɛ n ²⁴,
2197,717-188,Chengdu,,"sweet",717,717,tʰjan³¹,188,tʰ j a n ³¹,
2198,717-188,Taoyuan,,"sweet",717,717,tʰje¹¹,188,tʰ j e ¹¹,
2199,717-188,Shexian,,"sweet",717,717,tʰe⁴⁴,188,tʰ e ⁴⁴,
2200,717-188,Beijing,,"sweet",717,717,tʰjan³⁵,188,tʰ j a n ³⁵,
2201,717-188,Kunming,,"sweet",717,717,tʰjɛ̃³¹,188,tʰ j ɛ̃ ∼ ³¹,
2202,717-188,Shanghai,,"sweet",717,717,di¹³,188,d i ¹³,
2203,159-361,Meixian,,"sweet potato",159,159,fan⁴⁴su¹¹,361,f a n ⁴⁴ s u ¹¹,
2204,159-363,Changsha,,"sweet potato",159,159,xoŋ¹³ɕy¹¹,363,x o ŋ ¹³ ɕ y ¹¹,
2205,159-365,Guiyang,,"sweet potato",159,159,fan²¹³su²¹,365,f a n ²¹³ s u ²¹,
2206,159-367,Guiyang,,"sweet potato",159,159,pɛ²¹sa²¹,367,p ɛ ²¹ s a ²¹,
2207,159-362,Xiamen,,"sweet potato",159,159,han⁵⁵ʦu³⁵,362,h a n ⁵⁵ ts u ³⁵,
2208,159-368,Hefei,,"sweet potato",159,159,zy⁵³tʰɯ,368,z y ⁵³ tʰ ɯ,
2209,159-369,Jinan,,"sweet potato",159,159,ti²¹kwa²¹³,369,t i ²¹ k w a ²¹³,
2210,159-361,Hangzhou,,"sweet potato",159,159,fᴇ̃³³ʣy¹³,361,f ɛ̃ ∼ ³³ dz y ¹³,
2211,159-361,Guangzhou,,"sweet potato",159,159,fan⁵³sy²¹,361,f a n ⁵³ s y ²¹,
2212,159-370,Nanchang,,"sweet potato",159,159,lo⁴⁵pʰo⁰⁴ɕy⁴⁵,370,l o ⁴⁵ pʰ o ⁰⁴ ɕ y ⁴⁵,
2213,159-363,Nanchang,,"sweet potato",159,159,fuŋ⁴⁵ɕy⁴⁵,363,f u ŋ ⁴⁵ ɕ y ⁴⁵,
2214,159-364,Chengdu,,"sweet potato",159,159,xoŋ³¹saw³¹,364,x o ŋ ³¹ s a w ³¹,
2215,159-363,Taoyuan,,"sweet potato",159,159,xwəŋ¹¹su⁵³,363,x w ə ŋ ¹¹ s u ⁵³,
2216,159-371,Shexian,,"sweet potato",159,159,sa³¹y²²,371,s a ³¹ y ²²,
2217,159-366,Beijing,,"sweet potato",159,159,paj³⁵ʂu²¹⁴,366,p a j ³⁵ ʂ u ²¹⁴,
2218,159-366,Kunming,,"sweet potato",159,159,pə³¹t͡ʂʰu⁵³,366,p ə ³¹ ʈʂʰ u ⁵³,
2219,159-371,Shanghai,,"sweet potato",159,159,se⁵³ɦy¹³,371,s e ⁵³ ɦ y ¹³,
2220,1775-472,Meixian,,"table",1775,1775,ʦok¹e,472,ts o k ¹ e,
2221,1775-473,Changsha,,"table",1775,1775,ʦo²⁴ʦɿ,473,ts o ²⁴ ts ɿ,
2222,1775-473,Guiyang,,"table",1775,1775,ʦo²¹ʦɿ⁴²,473,ts o ²¹ ts ɿ ⁴²,
2223,1775-474,Xiamen,,"table",1775,1775,toʔ³²a⁵³,474,t o ʔ ³² a ⁵³,
2224,1775-471,Xiamen,,"table",1775,1775,toʔ³²,471,t o ʔ ³²,
2225,1775-473,Hefei,,"table",1775,1775,t͡ʂwɐ⁵ʦə,473,ʈʂ w ɐ ⁵ ts ə,
2226,1775-473,Jinan,,"table",1775,1775,t͡ʂwə²¹³ʦɿ,473,ʈʂ w ə ²¹³ ts ɿ,
2227,1775-473,Hangzhou,,"table",1775,1775,ʦoʔ⁵ʦɿ,473,ts o ʔ ⁵ ts ɿ,
2228,1775-475,Guangzhou,,"table",1775,1775,tʰɔj²¹,475,tʰ ɔ j ²¹,
2229,1775-473,Nanchang,,"table",1775,1775,ʦɔʔ⁵ʦɿ⁰²,473,ts ɔ ʔ ⁵ ts ɿ ⁰²,
2230,1775-473,Chengdu,,"table",1775,1775,ʦo³¹ʦɿ⁵³,473,ts o ³¹ ts ɿ ⁵³,
2231,1775-473,Taoyuan,,"table",1775,1775,ʦwaʔ²ʦəʔ,473,ts w a ʔ ² ts ə ʔ,
2232,1775-471,Shexian,,"table",1775,1775,ʦɔʔ²¹,471,ts ɔ ʔ ²¹,
2233,1775-473,Beijing,,"table",1775,1775,t͡ʂwo⁵⁵ʦɿ²,473,ʈʂ w o ⁵⁵ ts ɿ ²,
2234,1775-473,Kunming,,"table",1775,1775,t͡ʂo³¹ʦɿ⁵³,473,ʈʂ o ³¹ ts ɿ ⁵³,
2235,1775-476,Shanghai,,"table",1775,1775,de¹³ʦɿ³⁵,476,d e ¹³ ts ɿ ³⁵,
2236,1749-306,Meixian,,"take",1749,1749,na⁴⁴,306,n a ⁴⁴,
2237,1749-306,Changsha,,"take",1749,1749,la³³,306,l a ³³,
2238,1749-306,Guiyang,,"take",1749,1749,la²¹,306,l a ²¹,
2239,1749-307,Xiamen,,"take",1749,1749,twi²¹,307,t w i ²¹,
2240,1749-308,Xiamen,,"take",1749,1749,ljaʔ⁵,308,l j a ʔ ⁵,
2241,1749-306,Hefei,,"take",1749,1749,la⁵⁵,306,l a ⁵⁵,
2242,1749-306,Jinan,,"take",1749,1749,na⁴²,306,n a ⁴²,
2243,1749-309,Hangzhou,,"take",1749,1749,do²¹³,309,d o ²¹³,
2244,1749-310,Nanchang,,"take",1749,1749,lɑʔ⁵,310,l ɑ ʔ ⁵,
2245,1749-311,Nanchang,,"take",1749,1749,ʦɔʔ⁵,311,ts ɔ ʔ ⁵,
2246,1749-306,Chengdu,,"take",1749,1749,na³¹,306,n a ³¹,
2247,1749-306,Taoyuan,,"take",1749,1749,na¹¹,306,n a ¹¹,
2248,1749-312,Shexian,,"take",1749,1749,tɛ³¹,312,t ɛ ³¹,
2249,1749-306,Beijing,,"take",1749,1749,na³⁵,306,n a ³⁵,
2250,1749-306,Kunming,,"take",1749,1749,nᴀ³¹,306,n a ³¹,
2251,1749-306,Shanghai,,"take",1749,1749,ne⁵³,306,n e ⁵³,
2252,1515-342,Meixian,,"ten",1515,1515,səp⁵,342,s ə p ⁵,
2253,1515-342,Changsha,,"ten",1515,1515,ʂʅ²⁴,342,ʂ ʅ ²⁴,
2254,1515-343,Changsha,,"ten",1515,1515,pʰaw⁵⁵,343,pʰ a w ⁵⁵,
2255,1515-342,Guiyang,,"ten",1515,1515,sɿ²¹,342,s ɿ ²¹,
2256,1515-342,Xiamen,,"ten",1515,1515,ʦap⁵,342,ts a p ⁵,
2257,1515-342,Hefei,,"ten",1515,1515,ʂəʔ⁵,342,ʂ ə ʔ ⁵,
2258,1515-342,Jinan,,"ten",1515,1515,ʂʅ⁴²,342,ʂ ʅ ⁴²,
2259,1515-342,Hangzhou,,"ten",1515,1515,zəʔ²,342,z ə ʔ ²,
2260,1515-342,Guangzhou,,"ten",1515,1515,sɐp²,342,s ɐ p ²,
2261,1515-342,Nanchang,,"ten",1515,1515,sɨʔ²,342,s ɨ ʔ ²,
2262,1515-342,Chengdu,,"ten",1515,1515,sɿ³¹,342,s ɿ ³¹,
2263,1515-342,Taoyuan,,"ten",1515,1515,səʔ⁵⁴,342,s ə ʔ ⁵⁴,
2264,1515-342,Shexian,,"ten",1515,1515,ɕi²²,342,ɕ i ²²,
2265,1515-342,Beijing,,"ten",1515,1515,ʂʅ³⁵,342,ʂ ʅ ³⁵,
2266,1515-342,Kunming,,"ten",1515,1515,ʂʅ³¹,342,ʂ ʅ ³¹,
2267,1515-342,Shanghai,,"ten",1515,1515,zəʔ¹,342,z ə ʔ ¹,
2268,78-4,Changsha,,"that",78,78,laj⁵⁵ko,4,l a j ⁵⁵ k o,
2269,78-5,Changsha,,"that",78,78,laj⁵⁵t͡ʂa²⁴,5,l a j ⁵⁵ ʈʂ a ²⁴,
2270,78-4,Guiyang,,"that",78,78,a⁵⁵ko²¹³,4,a ⁵⁵ k o ²¹³,
2271,78-6,Xiamen,,"that",78,78,hit³²e³⁵,6,h i t ³² e ³⁵,
2272,78-4,Hefei,,"that",78,78,lɑʔ⁵ko,4,l ɑ ʔ ⁵ k o,
2273,78-4,Jinan,,"that",78,78,na²¹kə,4,n a ²¹ k ə,
2274,78-4,Hangzhou,,"that",78,78,nɑ⁵³koʔ⁵,4,n ɑ ⁵³ k o ʔ ⁵,
2275,78-7,Nanchang,,"that",78,78,he²¹³ko⁰⁴,7,h e ²¹³ k o ⁰⁴,
2276,78-8,Nanchang,,"that",78,78,he²¹³ʦɑʔ⁵,8,h e ²¹³ ts ɑ ʔ ⁵,
2277,78-4,Chengdu,,"that",78,78,na¹³ko¹³,4,n a ¹³ k o ¹³,
2278,78-9,Taoyuan,,"that",78,78,naj⁵³,9,n a j ⁵³,
2279,78-4,Shexian,,"that",78,78,na²²ko,4,n a ²² k o,
2280,78-10,Shexian,,"that",78,78,na³⁵ko,10,n a ³⁵ k o,
2281,78-4,Beijing,,"that",78,78,na⁵¹kə¹,4,n a ⁵¹ k ə ¹,
2282,78-4,Kunming,,"that",78,78,nə²¹²kə²¹²,4,n ə ²¹² k ə ²¹²,
2283,78-11,Shanghai,,"that",78,78,i⁵³gəʔ¹,11,i ⁵³ g ə ʔ ¹,
2284,78-12,Shanghai,,"that",78,78,e⁵³gəʔ¹,12,e ⁵³ g ə ʔ ¹,
2285,1937-1141,Changsha,,"there",1937,1937,la⁵⁵li,1141,l a ⁵⁵ l i,
2286,1937-1142,Changsha,,"there",1937,1937,la⁵⁵kʰwaj⁴¹ʦɿ,1142,l a ⁵⁵ kʰ w a j ⁴¹ ts ɿ,
2287,1937-1143,Guiyang,,"there",1937,1937,a⁵⁵tɛ⁴²,1143,a ⁵⁵ t ɛ ⁴²,
2288,1937-1151,Xiamen,,"there",1937,1937,hit³²te²¹,1151,h i t ³² t e ²¹,
2289,1937-1152,Xiamen,,"there",1937,1937,hja³⁵,1152,h j a ³⁵,
2290,1937-1145,Hefei,,"there",1937,1937,la⁵³ɔʦə,1145,l a ⁵³ ɔ ⁰ ts ə,
2291,1937-1146,Hefei,,"there",1937,1937,la⁵³kəʦə,1146,l a ⁵³ k ə ⁰ ts ə,
2292,1937-1141,Jinan,,"there",1937,1937,na²¹ȵi,1141,n a ²¹ nʲ i,
2293,1937-1140,Jinan,,"there",1937,1937,nar²¹,1140,n a r ²¹,
2294,1937-1147,Jinan,,"there",1937,1937,na²¹vəȵi,1147,n a ²¹ v ə ⁰ nʲ i,
2295,1937-1141,Hangzhou,,"there",1937,1937,nɑ⁴⁴⁵li,1141,n ɑ ⁴⁴⁵ l i,
2296,1937-1153,Nanchang,,"there",1937,1937,he²¹³li⁰⁴,1153,h e ²¹³ l i ⁰⁴,
2297,1937-1154,Nanchang,,"there",1937,1937,he²¹³kʰwaj⁰⁴ɕjɛʔ⁵ʦ⁰²,1154,h e ²¹³ kʰ w a j ⁰⁴ ɕ j ɛ ʔ ⁵ ts ⁰²,
2298,1937-1140,Chengdu,,"there",1937,1937,nər⁵⁵,1140,n ə r ⁵⁵,
2299,1937-1155,Taoyuan,,"there",1937,1937,vəʔ²lɤ,1155,v ə ʔ ² l ɤ,
2300,1937-1156,Taoyuan,,"there",1937,1937,var⁴⁵ʨja⁵³,1156,v a r ⁴⁵ tɕ j a ⁵³,
2301,1937-1141,Taoyuan,,"there",1937,1937,nəʔ²lɤ,1141,n ə ʔ ² l ɤ,
2302,1937-1148,Taoyuan,,"there",1937,1937,nar⁴⁵ʨja⁵³,1148,n a r ⁴⁵ tɕ j a ⁵³,
2303,1937-1149,Shexian,,"there",1937,1937,na²²na,1149,n a ²² n a,
2304,1937-1157,Shexian,,"there",1937,1937,na³⁵na,1157,n a ³⁵ n a,
2305,1937-1140,Beijing,,"there",1937,1937,nar⁵¹,1140,n a r ⁵¹,
2306,1937-1150,Beijing,,"there",1937,1937,na⁵¹xar,1150,n a ⁵¹ x a r,
2307,1937-1144,Kunming,,"there",1937,1937,nə²¹²tjə³¹ə³¹,1144,n ə ²¹² t j ə ³¹ ə ³¹,
2308,1937-1158,Shanghai,,"there",1937,1937,i⁵³taʔ⁵,1158,i ⁵³ t a ʔ ⁵,
2309,1937-1159,Shanghai,,"there",1937,1937,i⁵³mi¹³,1159,i ⁵³ m i ¹³,
2310,817-1064,Meixian,,"they",817,817,ki¹¹ten⁴⁴ŋin¹¹,1064,k i ¹¹ t e n ⁴⁴ ŋ i n ¹¹,
2311,817-1066,Changsha,,"they",817,817,tʰa³³mən,1066,tʰ a ³³ m ə n,
2312,817-1067,Changsha,,"they",817,817,tʰəw²⁴u²⁴li,1067,tʰ ə w ²⁴ u ²⁴ l i,
2313,817-1066,Guiyang,,"they",817,817,la⁵⁵men⁵⁵,1066,l a ⁵⁵ m e n ⁵⁵,
2314,817-1066,Hefei,,"they",817,817,tʰa²¹mən,1066,tʰ a ²¹ m ə n,
2315,817-1066,Jinan,,"they",817,817,tʰa⁵⁵mẽ,1066,tʰ a ⁵⁵ m ẽ ∼,
2316,817-1068,Jinan,,"they",817,817,tʰa⁵⁵t͡ʂə²¹xwə⁵⁵,1068,tʰ a ⁵⁵ ʈʂ ə ²¹ x w ə ⁵⁵,
2317,817-1066,Hangzhou,,"they",817,817,tʰɑ³³men²¹³,1066,tʰ ɑ ³³ m e n ²¹³,
2318,817-1069,Nanchang,,"they",817,817,ʨje²¹³mɨn⁰⁴,1069,tɕ j e ²¹³ m ɨ n ⁰⁴,
2319,817-1070,Nanchang,,"they",817,817,ʨje²¹³ko⁰⁴li⁰⁴,1070,tɕ j e ²¹³ k o ⁰⁴ l i ⁰⁴,
2320,817-1066,Chengdu,,"they",817,817,tʰa⁵⁵mən³¹,1066,tʰ a ⁵⁵ m ə n ³¹,
2321,817-1066,Taoyuan,,"they",817,817,tʰa¹¹məʔ,1066,tʰ a ¹¹ m ə ʔ,
2322,817-1066,Beijing,,"they",817,817,tʰam̩⁵⁵,1066,tʰ a ⁰ m̩ ⁵⁵,
2323,817-1066,Kunming,,"they",817,817,tʰə⁴⁴mə⁴⁴,1066,tʰ ə ⁴⁴ m ə ⁴⁴,
2324,817-1071,Shanghai,,"they",817,817,ɦi¹³la⁵³,1071,ɦ i ¹³ l a ⁵³,
2325,1244-215,Meixian,,"thick",1244,1244,ʦʰɿ⁴⁴,215,tsʰ ɿ ⁴⁴,
2326,1244-215,Changsha,,"thick",1244,1244,ʦʰəw³³,215,tsʰ ə w ³³,
2327,1244-215,Guiyang,,"thick",1244,1244,ʦʰu⁵⁵,215,tsʰ u ⁵⁵,
2328,1244-215,Hefei,,"thick",1244,1244,ʦʰu²¹,215,tsʰ u ²¹,
2329,1244-215,Jinan,,"thick",1244,1244,ʦʰu²¹³,215,tsʰ u ²¹³,
2330,1244-215,Hangzhou,,"thick",1244,1244,ʦʰu³³,215,tsʰ u ³³,
2331,1244-215,Nanchang,,"thick",1244,1244,ʦʰu⁴²,215,tsʰ u ⁴²,
2332,1244-215,Chengdu,,"thick",1244,1244,ʦʰu⁵⁵,215,tsʰ u ⁵⁵,
2333,1244-215,Taoyuan,,"thick",1244,1244,ʦʰu¹¹,215,tsʰ u ¹¹,
2334,1244-215,Shexian,,"thick",1244,1244,ʦʰu³¹,215,tsʰ u ³¹,
2335,1244-215,Beijing,,"thick",1244,1244,ʦʰu⁵⁵,215,tsʰ u ⁵⁵,
2336,1244-216,Beijing,,"thick",1244,1244,xan⁵⁵,216,x a n ⁵⁵,
2337,1244-215,Kunming,,"thick",1244,1244,ʦʰu⁴⁴,215,tsʰ u ⁴⁴,
2338,1244-215,Shanghai,,"thick",1244,1244,ʦʰu⁵³,215,tsʰ u ⁵³,
2339,1400-198,Meixian,,"thin",1400,1400,sew⁵³,198,s e w ⁵³,
2340,1400-198,Changsha,,"thin",1400,1400,ʂəw⁵⁵,198,ʂ ə w ⁵⁵,
2341,1400-199,Changsha,,"thin",1400,1400,ʦin³³,199,ts i n ³³,
2342,1400-198,Guiyang,,"thin",1400,1400,səw²¹³,198,s ə w ²¹³,
2343,1400-198,Hefei,,"thin",1400,1400,sɯ⁵³,198,s ɯ ⁵³,
2344,1400-198,Jinan,,"thin",1400,1400,ʂow²¹,198,ʂ o w ²¹,
2345,1400-198,Hangzhou,,"thin",1400,1400,sej⁴⁴⁵,198,s e j ⁴⁴⁵,
2346,1400-198,Guangzhou,,"thin",1400,1400,sɐw³³,198,s ɐ w ³³,
2347,1400-198,Nanchang,,"thin",1400,1400,sɛw⁴⁵,198,s ɛ w ⁴⁵,
2348,1400-198,Chengdu,,"thin",1400,1400,səw¹³,198,s ə w ¹³,
2349,1400-198,Taoyuan,,"thin",1400,1400,səw⁴⁵,198,s ə w ⁴⁵,
2350,1400-198,Shexian,,"thin",1400,1400,ɕju³²⁴,198,ɕ j u ³²⁴,
2351,1400-198,Beijing,,"thin",1400,1400,ʂow⁵¹,198,ʂ o w ⁵¹,
2352,1400-198,Kunming,,"thin",1400,1400,səw²¹²,198,s ə w ²¹²,
2353,1400-198,Shanghai,,"thin",1400,1400,sɤ³⁵,198,s ɤ ³⁵,
2354,1214-1181,Changsha,,"this",1214,1214,kaj²⁴ko,1181,k a j ²⁴ k o,
2355,1214-1182,Changsha,,"this",1214,1214,kaj²⁴t͡ʂa²⁴,1182,k a j ²⁴ ʈʂ a ²⁴,
2356,1214-1183,Guiyang,,"this",1214,1214,ʦɿ⁵⁵ko²¹³,1183,ts ɿ ⁵⁵ k o ²¹³,
2357,1214-1184,Xiamen,,"this",1214,1214,ʦit³²e³⁵,1184,ts i t ³² e ³⁵,
2358,1214-1185,Hefei,,"this",1214,1214,ti⁵³kə,1185,t i ⁵³ k ə,
2359,1214-1183,Jinan,,"this",1214,1214,t͡ʂə²¹kə,1183,ʈʂ ə ²¹ k ə,
2360,1214-1186,Hangzhou,,"this",1214,1214,ʨjəʔ⁵koʔ⁵,1186,tɕ j ə ʔ ⁵ k o ʔ ⁵,
2361,1214-1187,Guangzhou,,"this",1214,1214,nej⁵⁵kɔ³³,1187,n e j ⁵⁵ k ɔ ³³,
2362,1214-1188,Nanchang,,"this",1214,1214,ko²¹³ʦɑʔ⁵,1188,k o ²¹³ ts ɑ ʔ ⁵,
2363,1214-1183,Chengdu,,"this",1214,1214,ʦe¹³ko¹³,1183,ts e ¹³ k o ¹³,
2364,1214-1189,Shexian,,"this",1214,1214,n̩³¹ko,1189,n̩ ³¹ k o,
2365,1214-1183,Beijing,,"this",1214,1214,t͡ʂə⁵¹kə¹,1183,ʈʂ ə ⁵¹ k ə ¹,
2366,1214-1183,Kunming,,"this",1214,1214,t͡ʂʅ⁴⁴kə²¹²,1183,ʈʂ ʅ ⁴⁴ k ə ²¹²,
2367,1214-2,Shanghai,,"this",1214,1214,djɪʔ¹gəʔ¹,2,d j ɪ ʔ ¹ g ə ʔ ¹,
2368,1214-3,Shanghai,,"this",1214,1214,gəʔ¹gəʔ¹,3,g ə ʔ ¹ g ə ʔ ¹,
2369,513-1072,Meixian,,"this year",513,513,kin⁴⁴ŋjan¹¹,1072,k i n ⁴⁴ ŋ j a n ¹¹,
2370,513-1072,Changsha,,"this year",513,513,ʨin³³ȵjẽ¹³,1072,tɕ i n ³³ nʲ j ẽ ∼ ¹³,
2371,513-1072,Guiyang,,"this year",513,513,ʨin⁵⁵ljan²¹,1072,tɕ i n ⁵⁵ l j a n ²¹,
2372,513-1096,Guiyang,,"this year",513,513,ʦen⁵⁵ljan²¹,1096,ts e n ⁵⁵ l j a n ²¹,
2373,513-1072,Xiamen,,"this year",513,513,kin⁵⁵ni³⁵,1072,k i n ⁵⁵ n i ³⁵,
2374,513-1072,Hefei,,"this year",513,513,ʨin²¹ljɪ̃⁵⁵,1072,tɕ i n ²¹ l j ɪ̃ ∼ ⁵⁵,
2375,513-1072,Jinan,,"this year",513,513,ʨjẽ²¹³jã⁴²,1072,tɕ j ẽ ∼ ²¹³ j ã ∼ ⁴²,
2376,513-1110,Hangzhou,,"this year",513,513,ken³³ȵjᴇ̃²¹³,1110,k e n ³³ nʲ j ɛ̃ ∼ ²¹³,
2377,513-1072,Guangzhou,,"this year",513,513,kɐm⁵³nin²¹,1072,k ɐ m ⁵³ n i n ²¹,
2378,513-1072,Nanchang,,"this year",513,513,ʨin⁴²ȵjɛn⁰²,1072,tɕ i n ⁴² nʲ j ɛ n ⁰²,
2379,513-1072,Chengdu,,"this year",513,513,ʨin⁵⁵ȵjan³¹,1072,tɕ i n ⁵⁵ nʲ j a n ³¹,
2380,513-1072,Taoyuan,,"this year",513,513,ʨjəŋ¹¹nje¹¹,1072,tɕ j ə ŋ ¹¹ n j e ¹¹,
2381,513-1110,Shexian,,"this year",513,513,kʌ̃³¹ne⁴⁴,1110,k ʌ̃ ∼ ³¹ n e ⁴⁴,
2382,513-1073,Beijing,,"this year",513,513,ʨin⁵⁵njan³⁵kə³,1073,tɕ i n ⁵⁵ n j a n ³⁵ k ə ³,
2383,513-1072,Kunming,,"this year",513,513,ʨĩ⁴⁴njɛ̃³¹,1072,tɕ ĩ ∼ ⁴⁴ n j ɛ̃ ∼ ³¹,
2384,513-1072,Shanghai,,"this year",513,513,ʨiŋ⁵³ȵi¹³,1072,tɕ i ŋ ⁵³ nʲ i ¹³,
2385,1215-1031,Meixian,,"thou",1215,1215,n̩¹¹,1031,n̩ ¹¹,
2386,1215-1031,Changsha,,"thou",1215,1215,ȵi⁴¹,1031,nʲ i ⁴¹,
2387,1215-1031,Guiyang,,"thou",1215,1215,li⁴²,1031,l i ⁴²,
2388,1215-1031,Xiamen,,"thou",1215,1215,li⁵³,1031,l i ⁵³,
2389,1215-1031,Hefei,,"thou",1215,1215,li²⁴,1031,l i ²⁴,
2390,1215-1031,Jinan,,"thou",1215,1215,ȵi⁵⁵,1031,nʲ i ⁵⁵,
2391,1215-1031,Hangzhou,,"thou",1215,1215,ni⁵³,1031,n i ⁵³,
2392,1215-1031,Guangzhou,,"thou",1215,1215,nej²³,1031,n e j ²³,
2393,1215-1031,Nanchang,,"thou",1215,1215,n̩²¹³,1031,n̩ ²¹³,
2394,1215-1031,Chengdu,,"thou",1215,1215,ȵi⁵³,1031,nʲ i ⁵³,
2395,1215-1031,Taoyuan,,"thou",1215,1215,ni⁵³,1031,n i ⁵³,
2396,1215-1034,Taoyuan,,"thou",1215,1215,nje¹¹,1034,n j e ¹¹,
2397,1215-1034,Shexian,,"thou",1215,1215,n̩³⁵,1034,n̩ ³⁵,
2398,1215-1031,Beijing,,"thou",1215,1215,ni²¹⁴,1031,n i ²¹⁴,
2399,1215-1031,Kunming,,"thou",1215,1215,ni⁵³,1031,n i ⁵³,
2400,1215-1032,Kunming,,"thou",1215,1215,ni⁵³ʨjɛ⁴⁴,1032,n i ⁵³ tɕ j ɛ ⁴⁴,
2401,1215-1035,Shanghai,,"thou",1215,1215,noŋ¹³,1035,n o ŋ ¹³,
2402,492-335,Meixian,,"three",492,492,sam⁴⁴,335,s a m ⁴⁴,
2403,492-335,Changsha,,"three",492,492,san³³,335,s a n ³³,
2404,492-335,Guiyang,,"three",492,492,san⁵⁵,335,s a n ⁵⁵,
2405,492-335,Xiamen,,"three",492,492,sã⁵⁵,335,s ã ∼ ⁵⁵,
2406,492-335,Hefei,,"three",492,492,sæ̃²¹,335,s æ̃ ∼ ²¹,
2407,492-335,Jinan,,"three",492,492,sã²¹³,335,s ã ∼ ²¹³,
2408,492-335,Hangzhou,,"three",492,492,sᴇ̃³³,335,s ɛ̃ ∼ ³³,
2409,492-335,Guangzhou,,"three",492,492,sam⁵³,335,s a m ⁵³,
2410,492-335,Nanchang,,"three",492,492,san⁴²,335,s a n ⁴²,
2411,492-335,Chengdu,,"three",492,492,san⁵⁵,335,s a n ⁵⁵,
2412,492-335,Taoyuan,,"three",492,492,sæ̃¹¹,335,s æ̃ ∼ ¹¹,
2413,492-335,Shexian,,"three",492,492,sɛ³¹,335,s ɛ ³¹,
2414,492-335,Beijing,,"three",492,492,san⁵⁵,335,s a n ⁵⁵,
2415,492-335,Kunming,,"three",492,492,sᴀ̃⁴⁴,335,s ã ∼ ⁴⁴,
2416,492-335,Shanghai,,"three",492,492,se⁵³,335,s e ⁵³,
2417,2378-449,Meixian,,"thunder (verb)",2378,2378,hjoŋ³¹lwi¹¹kuŋ⁴⁴,449,h j o ŋ ³¹ l w i ¹¹ k u ŋ ⁴⁴,
2418,2378-478,Changsha,,"thunder (verb)",2378,2378,ta⁴¹lej¹³,478,t a ⁴¹ l e j ¹³,
2419,2378-478,Guiyang,,"thunder (verb)",2378,2378,ta⁴²lwej²¹,478,t a ⁴² l w e j ²¹,
2420,2378-493,Guiyang,,"thunder (verb)",2378,2378,xəw⁴²lwej²¹,493,x ə w ⁴² l w e j ²¹,
2421,2378-507,Xiamen,,"thunder (verb)",2378,2378,tan³⁵lwi,507,t a n ³⁵ l w i,
2422,2378-478,Hefei,,"thunder (verb)",2378,2378,ta²⁴le⁵⁵,478,t a ²⁴ l e ⁵⁵,
2423,2378-478,Jinan,,"thunder (verb)",2378,2378,ta⁵⁵lwej⁴²,478,t a ⁵⁵ l w e j ⁴²,
2424,2378-478,Hangzhou,,"thunder (verb)",2378,2378,tɑ⁵³lej²¹³,478,t ɑ ⁵³ l e j ²¹³,
2425,2378-518,Guangzhou,,"thunder (verb)",2378,2378,haŋ²¹løɥ²¹,518,h a ŋ ²¹ l ø ɥ ²¹,
2426,2378-527,Nanchang,,"thunder (verb)",2378,2378,hɛn²¹lwi⁴⁵,527,h ɛ n ²¹ l w i ⁴⁵,
2427,2378-478,Nanchang,,"thunder (verb)",2378,2378,tɑ²¹³lwi⁴⁵,478,t ɑ ²¹³ l w i ⁴⁵,
2428,2378-478,Chengdu,,"thunder (verb)",2378,2378,ta⁵³nwej³¹,478,t a ⁵³ n w e j ³¹,
2429,2378-448,Chengdu,,"thunder (verb)",2378,2378,ɕjaŋ⁵³nwej³¹,448,ɕ j a ŋ ⁵³ n w e j ³¹,
2430,2378-450,Taoyuan,,"thunder (verb)",2378,2378,xjɒ̃⁵³xwəʔ²lwej¹¹,450,x j ɒ̃ ∼ ⁵³ x w ə ʔ ² l w e j ¹¹,
2431,2378-479,Shexian,,"thunder (verb)",2378,2378,ta³⁵pʰɛ²¹lɛ,479,t a ³⁵ pʰ ɛ ²¹ l ɛ,
